Id,SalePrice
1826,111442.6093007669
1827,102003.27814646675
1828,132851.3932988735
1829,153568.3045695025
1830,150828.0099532042
1831,167197.2163195384
1832,132558.5962107514
1833,156008.68623728206
1834,131655.42488166183
1835,158442.55580248268
1836,131049.36876299305
1837,83083.55419524763
1838,132798.7812752968
1839,91916.5741349196
1840,158433.19477315198
1841,145264.90561375942
1842,110152.11275966639
1843,127211.02932532039
1844,155903.63572528923
1845,141002.12763045216
1846,150936.88533456955
1847,185416.27773962283
1848,42228.61908408007
1849,117880.40598680954
1850,110217.08611878127
1851,150201.68002452434
1852,123128.25763733778
1853,154008.5667824452
1854,175971.53239985384
1855,172438.77624038377
1856,229306.60266087597
1857,170956.02617116965
1858,165183.8559826732
1859,151053.54906465777
1860,182752.67952808226
1861,149909.059870966
1862,345868.5088951754
1863,345868.5088951754
1864,345868.5088951754
1865,345761.28843256686
1866,351662.82451848174
1867,227788.10112418828
1868,299338.8305042383
1869,212636.70169977038
1870,227153.72352036537
1871,270919.7107297037
1872,184892.62262155657
1873,215420.89164998994
1874,121547.27190096896
1875,201192.2065435593
1876,203726.99656253547
1877,211364.06239414774
1878,217530.90845552046
1879,107926.06712094952
1880,119668.35729692859
1881,230280.8362388336
1882,239258.7681795409
1883,196640.16792585776
1884,200834.4093052336
1885,242978.31053378363
1886,286577.64089972473
1887,219380.2247221085
1888,255899.50862832423
1889,182459.77778276338
1890,120403.56607753328
1891,160215.1393068287
1892,80984.1416629156
1893,127169.1534503442
1894,135005.7465387148
1895,147219.64606669766
1896,126835.98132252911
1897,127088.12993319951
1898,121663.56269430011
1899,162468.22766198922
1900,136685.49185077214
1901,160371.96352608016
1902,117279.82581563652
1903,219157.16419405997
1904,126284.88741616823
1905,186890.04088561004
1906,154232.15489380262
1907,214482.29891865654
1908,126998.53236868347
1909,160513.02550891408
1910,144381.357252525
1911,205803.80379116346
1912,301796.6933688243
1913,166393.10211207074
1914,61329.10352766747
1915,328495.87234449567
1916,57703.59556390581
1917,244155.7306822466
1918,132645.00339692607
1919,184254.62262084504
1920,165647.67997717165
1921,368539.3647221342
1922,341727.29015420284
1923,216166.19734912174
1924,235644.82597802894
1925,211612.75637798288
1926,366310.4250048208
1927,110468.64151022953
1928,165599.16699788586
1929,103446.88276815631
1930,136671.21778816346
1931,138959.44779338388
1932,123631.47716110098
1933,160784.62725887273
1934,181350.42994169277
1935,169923.87882154516
1936,179918.650576804
1937,177271.0358858157
1938,176757.72229060507
1939,269174.5551024233
1940,192830.27201308837
1941,177937.50503762442
1942,186064.66886930633
1943,217748.46063219354
1944,337726.5752345549
1945,360885.4417055558
1946,163810.6804401921
1947,334994.7719704121
1948,170910.25000412142
1949,258425.46225963606
1950,187094.4216257533
1951,263768.5502518842
1952,222195.3814656771
1953,188689.39681656205
1954,206779.76474899563
1955,121040.22484993338
1956,291002.70885064214
1957,169600.60927309186
1958,279599.8310280915
1959,154820.90428439275
1960,88005.8715771744
1961,114352.00030121849
1962,118778.3641950399
1963,115613.58006022876
1964,125079.85004158941
1965,152068.9390162458
1966,147757.37418194985
1967,291822.5221704882
1968,384471.02145338285
1969,381425.9138969041
1970,385690.6323959811
1971,428674.05437212996
1972,365654.6638846151
1973,286965.76115851995
1974,344214.86198633024
1975,437396.1277958342
1976,276558.58093464834
1977,356753.7390554405
1978,326381.2441590182
1979,348807.7388869957
1980,223296.0695025275
1981,375636.56460513896
1982,245918.69415146447
1983,234444.8150857133
1984,204639.31374742932
1985,238779.99307538348
1986,239406.84382837117
1987,197260.62482072608
1988,189669.73162735865
1989,207411.15023784866
1990,220736.38240481375
1991,232945.34983553196
1992,230107.5063249808
1993,197062.99818733166
1994,232994.05017484713
1995,193001.5688028275
1996,268927.40852252656
1997,327477.30120308616
1998,285300.7259563864
1999,275965.9593736726
2000,269129.12558913603
2001,253882.55572197773
2002,263978.4232515588
2003,250147.29960302694
2004,262652.87179859285
2005,258093.25223447362
2006,209573.84802320605
2007,247425.87807907496
2008,207453.15417223662
2009,199855.5415546893
2010,194780.83154317827
2011,150268.47733454528
2012,182333.21422482224
2013,185746.77742058356
2014,196621.21403324525
2015,202100.67219966016
2016,198634.91811089282
2017,203988.917695623
2018,120054.64453671094
2019,127454.66003916392
2020,103388.95945047025
2021,92133.88437593164
2022,183312.19674939322
2023,152349.5537027506
2024,257871.32584314
2025,302900.35244273505
2026,191417.34303998132
2027,179637.0831943329
2028,175005.256175117
2029,178513.7886832991
2030,287059.45349751
2031,262932.484686467
2032,294265.29657465825
2033,279619.46624695463
2034,199590.33149289282
2035,226553.20287959254
2036,227426.52505173354
2037,228027.0790549276
2038,327609.92663551174
2039,208859.86500572402
2040,318875.09071657667
2041,295766.05929472623
2042,206070.70106470882
2043,169481.8252053351
2044,178264.23456237602
2045,194927.34911285742
2046,157136.78320655107
2047,131009.35491009065
2048,133249.86406322353
2049,157953.24100477758
2050,163145.72384956267
2051,100948.63414473776
2052,127695.98804427407
2053,132171.08085052532
2054,70664.7076660452
2055,164388.7734034094
2056,149517.96701010104
2057,108357.09204906326
2058,213452.086461452
2059,141933.90644703593
2060,152785.45833347295
2061,180413.31231767958
2062,114714.4409773535
2063,110655.26506761226
2064,122839.35873930494
2065,106376.90937617751
2066,204542.5677266336
2067,170616.66993095697
2068,161152.7473123189
2069,78455.32339265235
2070,94635.5854894234
2071,82794.66620018623
2072,167159.00557202127
2073,139093.5880486572
2074,178934.10685053575
2075,142569.11857777036
2076,111654.60069205455
2077,133285.15283003516
2078,104779.60741905526
2079,138777.46982805344
2080,116015.14538699554
2081,114185.42863538174
2082,140097.9752824115
2083,143196.953917507
2084,92476.48737568104
2085,109837.34262108078
2086,144691.09118956892
2087,130086.55625907898
2088,107123.57973849293
2089,78500.81538390578
2090,138740.47640446664
2091,105387.39945460088
2092,133499.8742253696
2093,165832.097277027
2094,143395.4370182397
2095,158575.34181607503
2096,88124.27721230127
2097,92100.65702484391
2098,148394.6355650057
2099,32521.95387168476
2100,111137.38245276919
2101,138490.8319070128
2102,132286.143564325
2103,100043.64468879385
2104,167128.78612886104
2105,128772.60216212254
2106,77289.8423528387
2107,206350.2240472429
2108,115567.7275819908
2109,99319.4712644709
2110,123543.12924340897
2111,153048.53684915922
2112,141000.00135754922
2113,117680.98822468909
2114,124587.42914869418
2115,159140.17528325078
2116,125903.76491886875
2117,139750.266161827
2118,138218.77699164837
2119,110638.98575001217
2120,120961.27154471702
2121,90480.85912932377
2122,90188.03153265428
2123,93126.27443101468
2124,185440.23175088468
2125,148740.70639873185
2126,170171.18625683946
2127,157205.41483505655
2128,131890.5574145838
2129,111755.36886297064
2130,125149.52680891794
2131,174940.0141811187
2132,126008.33156818496
2133,125803.27769280612
2134,136317.0582432498
2135,98840.00635114874
2136,90069.11513808428
2137,112236.11753115652
2138,129067.1695705163
2139,149711.51432721582
2140,126883.62754464074
2141,152395.60396023016
2142,114680.56795588943
2143,130898.0972316071
2144,121813.65226329974
2145,136219.01289150375
2146,157475.6218777942
2147,191838.81970207975
2148,149754.91351277192
2149,129145.27867159001
2150,215083.24061761593
2151,122864.68024826879
2152,161201.89666281844
2153,148377.64552287612
2154,102986.88837521999
2155,133212.71616725763
2156,244999.63744168094
2157,237736.96448361536
2158,231341.21504043834
2159,225258.03747980247
2160,192436.2535111138
2161,238801.44694350715
2162,346876.096175401
2163,372419.9524105903
2164,254434.75723106414
2165,187900.82024422663
2166,139049.31752570742
2167,214556.197401431
2168,198139.83564731842
2169,201574.168725307
2170,216148.5047348803
2171,140733.80157622116
2172,135884.07416053323
2173,169807.015799132
2174,232225.41986282723
2175,278581.6116140352
2176,294631.179058624
2177,229650.61716754077
2178,218627.10739458396
2179,164084.74076115477
2180,224439.43697686476
2181,200239.37144598106
2182,225055.84888241033
2183,197973.4323725637
2184,104667.93983490467
2185,132107.94393980675
2186,151911.24049716684
2187,152263.765493859
2188,155157.51293343987
2189,325451.37800115894
2190,94164.89966968267
2191,95499.794081918
2192,75020.71679338426
2193,125091.90019527031
2194,100951.09892761543
2195,87675.85871638969
2196,125674.61314847402
2197,110599.0347712597
2198,165263.85196462437
2199,205881.41598720942
2200,132455.81360052616
2201,129710.80784281273
2202,191227.96237008297
2203,143102.45198113885
2204,166886.9499064671
2205,106177.11850737859
2206,134594.03983300496
2207,198312.31603221962
2208,245568.59797882254
2209,193971.60597272738
2210,135439.65880674688
2211,117258.75017257707
2212,113111.7599168969
2213,87914.41963495681
2214,148851.9151276413
2215,100025.50827111411
2216,150191.92568605396
2217,62989.93383610094
2218,94553.34242565536
2219,85186.48178325203
2220,82489.63980887717
2221,328772.057395303
2222,297930.9521981403
2223,307045.01146621164
2224,210115.03491462715
2225,158274.46227010633
2226,169976.59824916229
2227,225339.23793605127
2228,276196.8086375782
2229,239994.88406044146
2230,148184.48610010967
2231,207324.42539397103
2232,179526.2054890274
2233,189165.29845362317
2234,267432.51383841597
2235,239318.24145150362
2236,249822.23452622106
2237,322096.5757613104
2238,231228.147909455
2239,109867.56396251249
2240,205966.61536852262
2241,139387.43327262724
2242,124435.26503972406
2243,135109.31282883717
2244,106032.23147864616
2245,110979.29250962319
2246,127509.90152183987
2247,128395.77563391085
2248,111496.77399666942
2249,112865.8772594654
2250,109787.97306724357
2251,135964.27914220263
2252,180106.95291359854
2253,165787.00085690306
2254,179592.27045529507
2255,190009.2278205013
2256,183092.59962202224
2257,214123.74321785502
2258,167452.33506545713
2259,173672.19212430867
2260,150883.91771524184
2261,193825.7543129962
2262,208359.57918530455
2263,348123.0855097002
2264,382339.42445338756
2265,162249.84527903766
2266,313615.2024155699
2267,318875.7905857692
2268,379523.07378703426
2269,167216.28655197748
2270,199712.67342369255
2271,220331.735275948
2272,224118.38074866662
2273,158321.35592610342
2274,195975.6634574057
2275,162135.5115598432
2276,198564.49731719136
2277,186482.49198352132
2278,146185.59320320925
2279,141174.47913148894
2280,87951.47624049193
2281,189160.1975650345
2282,205636.3397250943
2283,123397.77612979308
2284,160488.67353981853
2285,144780.1958091861
2286,109235.2833838777
2287,372034.50847203576
2288,287146.60449222615
2289,298551.2375340162
2290,404808.0434725261
2291,335684.1692976372
2292,409494.51462179737
2293,422136.6885752362
2294,368386.94568356546
2295,434439.00709357427
2296,254447.35572395928
2297,361931.10626005963
2298,361361.20349492866
2299,334710.8857760635
2300,323545.20456488495
2301,325613.27016789326
2302,248293.78418653138
2303,252942.74977369246
2304,242433.52475512156
2305,206013.29113851796
2306,206013.29113851796
2307,215228.19355684626
2308,243296.69640898396
2309,344797.6699288768
2310,236049.9640021635
2311,235699.51490058354
2312,179500.39068885855
2313,189839.26603148296
2314,175475.84753685197
2315,184842.33007203235
2316,210166.9118673969
2317,190291.87045727987
2318,179347.16175927236
2319,188060.9651915592
2320,183804.25083145336
2321,254993.57319376298
2322,198057.5321728835
2323,196796.72877805555
2324,211480.31133769968
2325,212175.80987535496
2326,197195.5318369529
2327,215364.5192139404
2328,225067.78056702414
2329,198997.69581045615
2330,180628.25405382027
2331,313185.20114248013
2332,355717.6736649836
2333,285372.06438721326
2334,251116.92293571244
2335,286778.4220434074
2336,282176.66225900897
2337,187366.7696544833
2338,249828.21356066843
2339,231890.72983434112
2340,387242.00883779896
2341,225463.63555560715
2342,229796.54294466166
2343,227237.29326511174
2344,217807.29436925024
2345,230226.26767049008
2346,207653.61631081344
2347,188106.87493779894
2348,221184.13613552655
2349,168435.37070728134
2350,313256.1813468422
2351,270649.0617790822
2352,248640.197961921
2353,243087.9354472033
2354,125326.53578173532
2355,150291.4361075726
2356,161532.73018957095
2357,199723.37845273595
2358,186679.50010211862
2359,146627.49510360407
2360,105616.0052950988
2361,132960.40276263835
2362,254161.55603637602
2363,127988.99025134758
2364,158672.87612276128
2365,230941.46626586653
2366,210477.25541651313
2367,232152.5536777525
2368,244907.81303969893
2369,220029.97471400982
2370,189437.19410233878
2371,187514.21972878874
2372,185151.37238757467
2373,283867.9085484528
2374,297875.20186049707
2375,222052.68234663093
2376,280917.11250780325
2377,277434.49356201844
2378,152365.48486339013
2379,223799.12854990433
2380,140662.71856273437
2381,161983.5556139115
2382,195471.02162497214
2383,204566.75444084124
2384,237614.04200180466
2385,157328.47205287102
2386,132348.55700875245
2387,126876.40873357933
2388,132275.64346482983
2389,128979.51675772056
2390,141439.36993954176
2391,130041.5864380075
2392,93021.56582479826
2393,178572.06711366514
2394,146421.03427899932
2395,198509.94973403684
2396,151933.18264305932
2397,193958.60010172188
2398,109758.34278627975
2399,64574.40558343081
2400,58143.904843778335
2401,99002.8077535988
2402,128326.06378668027
2403,161529.1243326063
2404,170297.9063550246
2405,162499.04260678953
2406,128667.86247297018
2407,126594.5382710864
2408,130504.39454545674
2409,120142.6617164511
2410,196196.7390048537
2411,102955.82180277629
2412,134722.17048712863
2413,120013.65150192978
2414,149557.60688704634
2415,153627.21496665632
2416,116925.231727562
2417,120048.68239400914
2418,115170.2582238841
2419,119104.63723870751
2420,122184.98395822864
2421,144208.9747253729
2422,93157.36933839084
2423,113312.31949935693
2424,155756.46728065863
2425,228505.4340743898
2426,129892.96379116017
2427,117854.38294738178
2428,189970.53291697445
2429,98544.00536761864
2430,119470.35965270869
2431,123379.88014630007
2432,136936.04707322296
2433,123848.94583041758
2434,126878.299469399
2435,146820.67738738697
2436,100593.63112591898
2437,91909.55583145154
2438,117333.24866053974
2439,117701.51612888364
2440,124073.46533166569
2441,120026.73003001642
2442,108395.10394532837
2443,141806.99544224437
2444,132496.74903663745
2445,81630.85896628819
2446,140009.62378813792
2447,197968.58836209655
2448,143293.1451778317
2449,109510.60438392092
2450,151954.26165433525
2451,128825.9358640835
2452,202385.33589530282
2453,85120.2171694505
2454,139312.24336850943
2455,120520.35041018839
2456,117742.06831904434
2457,119594.77308166496
2458,134981.92108891363
2459,100468.12777057722
2460,151548.41549023718
2461,117544.33196455003
2462,129739.35679749335
2463,127680.79075379738
2464,172588.43799482938
2465,134352.47829361798
2466,115620.52125068643
2467,167540.07210193298
2468,106150.63395668648
2469,99034.53748429008
2470,206624.6205017525
2471,196788.72766699237
2472,171480.2414931814
2473,125997.30577131716
2474,111139.9286548083
2475,218219.64489082826
2476,114005.87264842042
2477,108307.50524757805
2478,156430.6075641956
2479,109240.14040868197
2480,148458.34518477443
2481,123867.93276687256
2482,125879.2537133733
2483,99602.34751765619
2484,124998.42372426968
2485,114159.72988580899
2486,142235.5388783386
2487,213443.26546131042
2488,164738.30417809464
2489,156953.29648385616
2490,149799.82138430115
2491,103059.88530515053
2492,186098.09873329123
2493,162199.2704783652
2494,160478.64278426094
2495,97713.91173193122
2496,260281.53001562587
2497,142543.47659566364
2498,95402.6687606005
2499,95231.5334365123
2500,127527.90245085937
2501,127631.25741876024
2502,138856.5746070706
2503,109914.01452706591
2504,184263.7265378089
2505,232011.1018927724
2506,247279.8938469914
2507,260047.8640797213
2508,244126.56057736682
2509,223638.14386263915
2510,228840.68423132531
2511,184501.10104832047
2512,198178.30976373277
2513,233507.81794324165
2514,240392.82351788617
2515,123340.64301734141
2516,177134.49336390116
2517,127406.68417040017
2518,129371.02118859443
2519,219735.4950565504
2520,223047.0268801708
2521,193064.31104599274
2522,234146.5216176881
2523,107804.79880282699
2524,144836.85069348593
2525,134360.74092683452
2526,120463.45801056377
2527,108874.00853273066
2528,107618.5585932801
2529,156714.616526049
2530,106174.3029897558
2531,231360.68309298798
2532,231400.69472402256
2533,202923.8722184636
2534,234705.43782251363
2535,277878.978276066
2536,252800.71157144103
2537,224139.1526200011
2538,185383.0516084948
2539,197409.8271285927
2540,190069.16032067483
2541,191047.81529827634
2542,168865.3363160323
2543,119231.91061308025
2544,105013.11166245781
2545,134245.34350512957
2546,140659.3326066172
2547,154101.22598519656
2548,175195.56293730467
2549,164885.10545152443
2550,579939.2504517495
2551,170046.54026805537
2552,121297.00052304126
2553,102643.97935787385
2554,105865.49703179908
2555,121044.03511943246
2556,84414.18465034438
2557,99886.04822151842
2558,169293.95054287076
2559,116497.55241975101
2560,137010.65141369714
2561,145222.3675153909
2562,126172.5228777623
2563,130309.05847930476
2564,183631.3024686778
2565,140357.62265142144
2566,158545.46609815684
2567,127361.86668647322
2568,197102.40886408597
2569,188423.07646448465
2570,136115.94787574655
2571,156993.91613816257
2572,167352.2669274949
2573,224932.1079468169
2574,279656.1406340561
2575,130795.84567004115
2576,131410.5204018158
2577,157744.9102065919
2578,89222.49844003686
2579,55305.600618501994
2580,133210.6561944233
2581,123502.18464863632
2582,120066.27356552082
2583,254756.21523983555
2584,184935.55601392998
2585,205273.37338859733
2586,213685.0427505778
2587,200222.5946648335
2588,125299.38133310847
2589,144275.0422087888
2590,240327.34271068685
2591,252150.36994620977
2592,209676.07977864536
2593,257860.46118237724
2594,168729.8843448729
2595,233101.49970949005
2596,290827.20187598554
2597,223937.82460312307
2598,266598.9942221028
2599,350776.1223028635
2600,171424.43594443868
2601,181603.9449901189
2602,88783.54762982369
2603,103721.97042846092
2604,88535.48320922397
2605,94222.6943254381
2606,156528.19731087415
2607,193853.24805220307
2608,193281.64311981734
2609,156140.10585090934
2610,94161.63503700115
2611,124439.89368561209
2612,140658.66056196933
2613,108639.2895862382
2614,105013.43651548408
2615,155739.64985805223
2616,149585.0777550018
2617,183896.76896011864
2618,231567.16465081807
2619,213041.94451409494
2620,193793.60772188878
2621,175522.2544943711
2622,179929.8588732335
2623,239511.77437226567
2624,275492.9558728854
2625,262053.8549644036
2626,177642.03291006954
2627,171210.38233885926
2628,382832.22751373827
2629,418289.10684721044
2630,312488.72668786236
2631,408818.17784574814
2632,363890.1746770822
2633,293564.32908207923
2634,378599.4001570982
2635,163959.3135284149
2636,190240.3036068979
2637,210606.8282499132
2638,238568.28449226238
2639,200353.18686966068
2640,142755.47459068944
2641,99605.10018689971
2642,200926.57145836818
2643,133820.59217736806
2644,145118.38596537104
2645,120796.03048958619
2646,116239.41273929487
2647,121723.4760685746
2648,154078.23296740354
2649,142758.96055271948
2650,144671.26649630122
2651,162608.79100950656
2652,369013.17614844535
2653,255016.45002036274
2654,266356.2172298544
2655,378736.7904888919
2656,313561.3929454685
2657,366701.9944706756
2658,313356.19974719523
2659,292931.95050108066
2660,353159.3759487638
2661,341976.29965152335
2662,376525.61547088745
2663,276879.23960010655
2664,341503.61427148344
2665,349431.1063496033
2666,327119.90717711544
2667,186464.6003476031
2668,188829.56682996088
2669,179394.07224180852
2670,261103.3724858439
2671,188829.56682996088
2672,220107.33257434028
2673,227455.6880431397
2674,229322.82860713173
2675,189389.1656436476
2676,204071.21243281127
2677,192333.91288261407
2678,235172.91914830887
2679,264656.5709323455
2680,274617.39176407194
2681,380323.23094156734
2682,276924.08071759366
2683,404640.520182161
2684,291073.3183647085
2685,295373.41825433547
2686,236702.90821680494
2687,290527.02753173484
2688,211788.34625356965
2689,204307.95360171946
2690,373071.6887066042
2691,184181.69620315573
2692,141109.89771768346
2693,193979.81140458907
2694,132248.00236855226
2695,201849.4134469749
2696,192499.45337746612
2697,176082.75206394886
2698,190407.43149433748
2699,189598.47186545157
2700,171474.44578009634
2701,161220.93374755362
2702,124499.4196580579
2703,163012.50614459673
2704,137608.6911982203
2705,98825.20979411958
2706,98037.68038997386
2707,116100.49313319486
2708,105296.52634426487
2709,85794.36106542779
2710,106982.66939342735
2711,295377.65803514316
2712,355476.68775706936
2713,183073.80439088104
2714,172461.49284406743
2715,192745.246011228
2716,167584.36399480118
2717,188346.36178615672
2718,219928.86725098814
2719,162874.49051996507
2720,177466.932103135
2721,125988.88698279025
2722,162164.96797382785
2723,158568.03425044374
2724,114827.97794578104
2725,114267.36132564925
2726,119814.13587450323
2727,195708.11636300062
2728,183680.82882252935
2729,140238.61460922324
2730,126785.48116710641
2731,119700.04098827226
2732,113168.39094582356
2733,156047.9207333912
2734,158875.4072894297
